product_title,rating,summary,review
Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,1,Terrible product,"Pathetic, don't buy this one"
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,1,Don't waste your money,Waste of money and after one month products is not working .. Don't buy..
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,1,Not recommended at all,dont buy......waste of money...
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,1,Worst experience ever!,No interest
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,5,Worth every penny,Product is Awsome
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,4,Value-for-money,Good
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,3,Does the job,Charge down in 30 minutes
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,2,Moderate,Very low quality product
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,1,Did not meet expectations,Worst product wast off money
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,5,Terrific,Good ðŸ‘
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,4,Good choice,Best
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,1,Not recommended at all,The product is not good.1 sound quality is not as good as I expected 2 poor connectivity it takes too much time to connect3 product was late delivered 4 can't understand the voice 5 I guess it is not made in India it is made  in china because when I connect the headphones it sounds something in Chinese
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,4,Nice product,Good product and money look like satisfying Thanks flipcart ok
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,2,Could be way better,Battery power approximately low and mic also not so good... Product is not good.. Dissatisfaction
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,1,Terrible product,Kaanvayi jari ga (Ear has burnt by the heatning of the ear buds)
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,5,Terrific,Good product and quality
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,1,Useless product,Battery problem
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,1,Unsatisfactory,Sound Quality very poor
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,4,Value-for-money,Good
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,3,Does the job,Charge down in 30 minutes
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,2,Moderate,Very low quality product
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,1,Did not meet expectations,Worst product wast off money
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,5,Terrific,Good ðŸ‘
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,4,Good choice,Best
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,1,Not recommended at all,The product is not good.1 sound quality is not as good as I expected 2 poor connectivity it takes too much time to connect3 product was late delivered 4 can't understand the voice 5 I guess it is not made in India it is made  in china because when I connect the headphones it sounds something in Chinese
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,1,Terrible product,Very bad sound quality..
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,5,Excellent,Nice product ðŸ‘Œ
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,5,Perfect product!,Very nice product ðŸ‘ðŸ‘
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,1,Did not meet expectations,Waste of money
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,2,Moderate,Worst sound
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,5,Worth every penny,Super Quality... Sound effect super degin good filpkart.Tq
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,5,Best in the market!,This is very nice product and it's voice is also very nice x
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,1,Utterly Disappointed,"Waste of money... Low battery backup, low bass, connecting problem, cable not working. Finally waste of time and money.. ðŸ‘Ž"
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,1,Waste of money!,"Very bad product, Disconnect Automatically, sound quality is not good"
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,5,Terrific purchase,Nice product.. Buy kr loðŸ˜‹
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,5,Must buy!,Good
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,5,Simply awesome,Very very nice project
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,3,Nice,Sound is ok for this price rangeBass is not like expectedBattery backup company claimed is 10hrs but its around 7 to 8 hrs with caseSingle bud can last upto 1hr or less based on volume you are usingType c charging with led indicator Build quality is just averagrFull charge for the case is 1hr Bud charge is around 1/2 hr in case Mic quality is below average But we need to keep in mind- that at this price range it is value for money
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,5,Awesome,Very good product
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,1,Don't waste your money,Product note like
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,1,Hated it!,Within 2 months not working. Very Bad Don't buy. Waste of money
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,3,Fair,Not bad
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,5,Perfect product!,Awesome
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,5,Wonderful,Good productâ¤ï¸â¤ï¸â¤ï¸â¤ï¸â¤ï¸â¤ï¸
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,1,Utterly Disappointed,Por
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,5,Fabulous!,Amezing sound and bess battery bacap is nice
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,5,Classy product,Good
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,1,Worst experience ever!,Sound one side
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,1,Not recommended at all,Don't buy. Left buds doesn't work properly from first day.
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,1,Not recommended at all,Worst battery backup.
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,5,Must buy!,Good
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,5,Simply awesome,Very very nice project
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,3,Nice,Sound is ok for this price rangeBass is not like expectedBattery backup company claimed is 10hrs but its around 7 to 8 hrs with caseSingle bud can last upto 1hr or less based on volume you are usingType c charging with led indicator Build quality is just averagrFull charge for the case is 1hr Bud charge is around 1/2 hr in case Mic quality is below average But we need to keep in mind- that at this price range it is value for money
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,5,Great product,
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,5,Awesome,Very good product
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,1,Absolute rubbish!,Battery Quality is not better
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,3,Does the job,Not bad
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,4,Delightful,Everything is good but the battery life. You would hardly be able to completely watch a 3-4 hour long movie/videos.
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,5,Just wow!,Super super super
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,5,Terrific purchase,Nice product ðŸ˜ƒðŸ˜ƒValue of money ðŸ’°ðŸ˜ðŸ˜
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,4,Good quality product,Good product
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,5,Must buy!,Worth it .Nice product under budget..
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,5,Highly recommended,VERY VERY NICE PRODUCT
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,3,Good,Nice product
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,5,Perfect product!,Best product ðŸ‘Œ
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,2,Bad quality,Don't buy this product
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,2,Expected a better product,Product is not for good quality. Waste of monny .so don't buy this product
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,5,Must buy!,Very nice product
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,4,Really Nice,Nice product
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,1,Don't waste your money,please don't buy this product becoz this is fake product it's battery is very very bad . after full charge battery remains 20% after use sometime
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,5,Super!,Good product
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,5,Fabulous!,Good
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,5,Mind-blowing purchase,Supper i like itðŸ‘ðŸ»
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,5,Simply awesome,Very nice product thanks u Flipkart and fast delivery
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,5,Mind-blowing purchase,SuperVery nice quality
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,5,Great product,Ok but using for only movies ðŸŽ¥ and songs
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,1,Worthless,Very baad quality...
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,1,Waste of money!,Sir.i hat airbuds.battry is very loos
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,5,Best in the market!,Good product in best price
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,3,Fair,Osm
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,5,Awesome,I don't like this product and Flipkart
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,5,Terrific purchase,Very nice this product
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,4,Good quality product,I am very happy
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,5,Worth every penny,Very nice look
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,4,Really Nice,Nice product ðŸ˜Œ
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,5,Terrific,It is very good â˜ºï¸ and it battery backup was very good
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,2,Bad quality,Very poor battery backup
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,1,Not recommended at all,I hate this productBecause no battery backupVery poor quality ðŸ˜žðŸ˜žðŸ˜žðŸ˜ž
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,1,Very poor,very bad
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,1,Useless product,Bad product
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,5,Super!,I like  this  product ðŸ‘Œ ðŸ‘ðŸ‘
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,5,Highly recommended,Nice
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,2,Terrific,Very nice product
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,4,Good choice,Superb quality ðŸ˜„ðŸ˜„ðŸ˜„ðŸ¤—ðŸ¤—ðŸ¤—ðŸ¤—
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,4,Delightful,very good product with huge discount.go for it guys.thanks flipkart
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,1,Waste of money!,Sir.i hat airbuds.battry is very loos
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,5,Best in the market!,Good product in best price
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,3,Fair,Osm
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,5,Awesome,I don't like this product and Flipkart
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,5,Terrific purchase,Very nice this product
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,4,Good quality product,I am very happy
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,5,Worth every penny,Very nice look
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,4,Really Nice,Nice product ðŸ˜Œ
Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Made In India| TrueWiresless Bluetooth Headset,5,Terrific,It is very good â˜ºï¸ and it battery backup was very good
